0.469154,0.544316,0.375132,0.556560,0.272755,0.514260,0.267658,0.416771,0.344554,0.356684,0.296906,0.297284,0.247837,0.170191,0.221730,0.084618,0.205097,0.018908,0.348080,0.257306,0.312809,0.172928,0.336249,0.299493,0.352180,0.414475,0.412445,0.249390,0.369653,0.139651,0.379394,0.258278,0.396344,0.381206,0.475960,0.257836,0.464285,0.117242,0.455867,0.050784,0.449079,0.020613,3
0.487230,0.561809,0.397668,0.573555,0.313066,0.555076,0.274695,0.493249,0.269257,0.444799,0.294451,0.312170,0.244585,0.182821,0.214002,0.103468,0.192230,0.039435,0.357287,0.258058,0.325498,0.192983,0.349779,0.274532,0.370284,0.353129,0.421889,0.248405,0.382129,0.160151,0.391103,0.216553,0.404092,0.290185,0.484491,0.255432,0.465831,0.136655,0.465558,0.082885,0.465001,0.061857,3
0.513060,0.560907,0.439233,0.585830,0.343423,0.563578,0.361198,0.470795,0.410944,0.402217,0.337979,0.315033,0.293449,0.191571,0.256815,0.107622,0.227432,0.036412,0.403335,0.271573,0.395593,0.234947,0.426622,0.343695,0.437326,0.426829,0.469138,0.259478,0.462215,0.217185,0.482536,0.316063,0.489710,0.395156,0.535629,0.267518,0.522857,0.202290,0.514332,0.243843,0.499826,0.289944,3
0.521054,0.571541,0.457092,0.602639,0.375596,0.557538,0.389188,0.446887,0.442534,0.384467,0.349374,0.338572,0.307735,0.222590,0.273254,0.137375,0.243072,0.056837,0.410724,0.301539,0.397929,0.243068,0.425141,0.350019,0.436369,0.434798,0.478073,0.292689,0.457090,0.218334,0.470358,0.310395,0.478116,0.390780,0.535111,0.300408,0.533444,0.190425,0.540980,0.119930,0.540346,0.060234,3
0.518834,0.590157,0.458154,0.622583,0.376291,0.579108,0.386510,0.478450,0.439492,0.420053,0.350670,0.351525,0.311050,0.233174,0.282482,0.144547,0.255035,0.064455,0.412321,0.317908,0.396035,0.253987,0.421471,0.355450,0.432783,0.447750,0.481773,0.308730,0.460465,0.228063,0.470821,0.316686,0.477401,0.403197,0.540909,0.315302,0.542199,0.204378,0.547586,0.129326,0.543752,0.073598,3
0.517876,0.626376,0.451019,0.636975,0.371074,0.585367,0.377654,0.482923,0.434297,0.417461,0.350072,0.374239,0.307754,0.251461,0.283202,0.159481,0.258543,0.076182,0.411433,0.345823,0.390978,0.268084,0.410089,0.377741,0.417370,0.477430,0.479204,0.338030,0.454350,0.242449,0.459651,0.341793,0.462773,0.436507,0.538805,0.343297,0.539278,0.221002,0.545282,0.142072,0.543912,0.081059,3
0.511818,0.645289,0.443506,0.651104,0.368977,0.602193,0.381006,0.512576,0.431343,0.451619,0.341119,0.389973,0.304469,0.268624,0.280072,0.173748,0.253642,0.085644,0.405472,0.365961,0.397270,0.289990,0.415835,0.387449,0.421308,0.481464,0.476591,0.364145,0.459435,0.270400,0.464966,0.359712,0.465579,0.450622,0.539223,0.372963,0.543255,0.244796,0.550515,0.157168,0.549256,0.091733,3
0.488875,0.685654,0.426630,0.683195,0.375382,0.622760,0.410871,0.541766,0.459810,0.485853,0.348757,0.438152,0.313770,0.304288,0.288062,0.206998,0.261847,0.103981,0.405820,0.408944,0.409770,0.332947,0.434982,0.435280,0.447528,0.521910,0.476166,0.400964,0.469716,0.318631,0.473821,0.406515,0.472709,0.487527,0.543969,0.419973,0.558619,0.285707,0.560413,0.191848,0.552971,0.119599,3
0.496930,0.725928,0.423420,0.729911,0.352434,0.676258,0.400650,0.592283,0.466971,0.549062,0.337151,0.443104,0.299351,0.318390,0.275732,0.225023,0.253759,0.137140,0.403633,0.414481,0.409859,0.358785,0.426330,0.472365,0.421879,0.560887,0.472903,0.412271,0.468906,0.339025,0.475819,0.448894,0.470071,0.536150,0.532143,0.426181,0.544850,0.315633,0.558825,0.222763,0.558940,0.137533,3
0.500914,0.744206,0.426190,0.755078,0.331336,0.699375,0.366328,0.606437,0.440099,0.558672,0.330034,0.473420,0.289576,0.353342,0.268005,0.258861,0.246530,0.165950,0.398639,0.442120,0.386539,0.374261,0.405842,0.496130,0.410452,0.586429,0.467880,0.431675,0.450563,0.346398,0.459353,0.468131,0.462348,0.564277,0.526895,0.432660,0.530614,0.318976,0.538254,0.239607,0.536282,0.166853,3
0.491292,0.755987,0.407993,0.767240,0.325379,0.698295,0.359099,0.598212,0.424531,0.548730,0.323710,0.484178,0.280315,0.366631,0.254622,0.269485,0.231617,0.170216,0.390698,0.457746,0.365218,0.389760,0.385653,0.510523,0.393603,0.601684,0.459697,0.446767,0.428714,0.366440,0.435885,0.483824,0.441334,0.575985,0.522526,0.443290,0.522022,0.335528,0.527269,0.252584,0.523290,0.175949,3
0.497026,0.763888,0.409566,0.787181,0.314769,0.718214,0.342206,0.610218,0.407915,0.555985,0.322790,0.500909,0.275309,0.385159,0.247357,0.288640,0.220932,0.192100,0.388774,0.465690,0.360545,0.403602,0.385222,0.530213,0.396515,0.626238,0.458097,0.451739,0.425212,0.378123,0.435391,0.502688,0.442568,0.600157,0.520671,0.448483,0.520060,0.338638,0.528169,0.255783,0.526093,0.175712,3
0.489860,0.770578,0.406607,0.796178,0.315076,0.733182,0.334572,0.622415,0.403423,0.561529,0.313697,0.510635,0.266626,0.390287,0.243094,0.288183,0.220225,0.187907,0.380199,0.477270,0.356925,0.406578,0.382863,0.533401,0.396531,0.628071,0.450370,0.462236,0.421649,0.383118,0.429442,0.505463,0.439085,0.602201,0.514311,0.461837,0.514971,0.351815,0.522444,0.274814,0.524591,0.201780,3
0.483421,0.760209,0.400027,0.796523,0.300618,0.739940,0.323033,0.628402,0.400079,0.561794,0.297080,0.509986,0.248654,0.389515,0.222639,0.294901,0.196183,0.202837,0.367086,0.472482,0.350313,0.425488,0.373150,0.553143,0.384712,0.634664,0.438589,0.454957,0.416167,0.397115,0.426097,0.520606,0.438929,0.608185,0.501708,0.454421,0.501484,0.349435,0.507048,0.276974,0.508067,0.207268,3
0.466159,0.760213,0.385130,0.810026,0.284576,0.748992,0.304396,0.636738,0.380422,0.565756,0.296261,0.523764,0.247365,0.404786,0.219891,0.303605,0.192448,0.205432,0.361495,0.480826,0.336616,0.451549,0.359411,0.579278,0.374742,0.656781,0.429224,0.461650,0.398070,0.410011,0.401683,0.529396,0.414673,0.613325,0.490080,0.461642,0.490982,0.352447,0.493971,0.279691,0.493085,0.211037,3
0.439143,0.749012,0.358805,0.799349,0.253946,0.735076,0.268868,0.636437,0.343189,0.574268,0.264626,0.518353,0.212066,0.394963,0.180645,0.306860,0.149561,0.218071,0.332605,0.474136,0.316685,0.467051,0.340171,0.600565,0.350606,0.670702,0.400813,0.456429,0.384030,0.425368,0.388825,0.547043,0.398308,0.620981,0.460779,0.454772,0.459859,0.354011,0.460042,0.274164,0.457056,0.194315,3
0.425795,0.762754,0.341347,0.800723,0.222804,0.743002,0.229790,0.648801,0.310583,0.594195,0.247353,0.526295,0.198109,0.398211,0.166795,0.307122,0.136096,0.218136,0.315368,0.486080,0.284073,0.456300,0.307969,0.602381,0.330500,0.683161,0.383214,0.468596,0.348907,0.415085,0.353954,0.539304,0.364605,0.621352,0.443519,0.473866,0.434104,0.356913,0.433283,0.282723,0.430094,0.209632,3
0.409252,0.748415,0.328393,0.790095,0.215965,0.744323,0.216241,0.653106,0.289300,0.592374,0.225519,0.522023,0.176081,0.391276,0.152457,0.304071,0.128677,0.220899,0.292410,0.483191,0.257100,0.443380,0.285868,0.591147,0.303803,0.670488,0.358959,0.467096,0.324730,0.410825,0.334911,0.538563,0.346959,0.617897,0.418326,0.468390,0.412437,0.350423,0.414954,0.275141,0.412948,0.198359,3
0.389410,0.739076,0.304713,0.775922,0.198500,0.734721,0.185284,0.651782,0.249807,0.600176,0.209131,0.519710,0.164931,0.381956,0.140827,0.293470,0.117176,0.214683,0.273244,0.479952,0.235403,0.427827,0.261606,0.575387,0.279366,0.659056,0.339264,0.460951,0.303365,0.390416,0.312397,0.510409,0.326529,0.589950,0.398033,0.458352,0.394870,0.345290,0.400457,0.277649,0.404674,0.205987,3
0.380682,0.718168,0.292896,0.754932,0.186553,0.701701,0.178126,0.616081,0.240206,0.572310,0.199039,0.494368,0.152302,0.360173,0.126462,0.276499,0.103485,0.194435,0.262397,0.458657,0.217701,0.409724,0.247276,0.551632,0.272891,0.631334,0.327021,0.441390,0.286955,0.376317,0.295171,0.492711,0.311798,0.569721,0.386126,0.440452,0.380540,0.328188,0.385036,0.259243,0.388935,0.186364,3
0.361111,0.713328,0.271044,0.748365,0.168196,0.700196,0.163904,0.604394,0.234835,0.550038,0.184263,0.487838,0.138002,0.357691,0.114693,0.274050,0.094521,0.194300,0.244514,0.448112,0.201794,0.384748,0.226742,0.528006,0.247731,0.613398,0.307737,0.428590,0.269782,0.350449,0.276894,0.471255,0.292602,0.551049,0.366409,0.427308,0.361755,0.313607,0.363559,0.247431,0.365713,0.176035,3
0.358463,0.698530,0.265406,0.728242,0.164798,0.685076,0.157722,0.591613,0.224778,0.528840,0.177517,0.470411,0.135655,0.353085,0.110542,0.264131,0.086861,0.179759,0.238232,0.435657,0.194887,0.380388,0.222034,0.519063,0.247062,0.607824,0.301196,0.418840,0.262505,0.352936,0.270619,0.468652,0.285571,0.551294,0.361202,0.416514,0.362980,0.304729,0.366718,0.233653,0.368834,0.167731,3
0.345950,0.696114,0.255756,0.724316,0.155460,0.681232,0.152348,0.589901,0.222992,0.534512,0.171093,0.467720,0.127410,0.352446,0.104997,0.264755,0.085053,0.182880,0.231400,0.433045,0.192024,0.369662,0.216302,0.505588,0.235110,0.593388,0.296402,0.417889,0.260435,0.344298,0.266496,0.460158,0.278831,0.543477,0.357230,0.417155,0.355977,0.305079,0.356761,0.231097,0.355924,0.159459,3
0.346969,0.680756,0.253364,0.711884,0.151951,0.677618,0.149683,0.588034,0.218226,0.525279,0.164465,0.457186,0.123608,0.347977,0.102652,0.260740,0.082315,0.174045,0.225832,0.420141,0.186317,0.368065,0.212156,0.506505,0.235461,0.595622,0.291174,0.401452,0.253949,0.339693,0.263243,0.454201,0.280838,0.538553,0.352786,0.399682,0.349179,0.289448,0.351610,0.219444,0.355305,0.155860,3
0.342897,0.675273,0.250415,0.711321,0.149952,0.675772,0.138323,0.587259,0.202007,0.525948,0.167814,0.454036,0.125501,0.341562,0.100241,0.255881,0.078596,0.173856,0.226264,0.417748,0.181209,0.364521,0.206462,0.501313,0.230662,0.589659,0.289739,0.399281,0.249548,0.335903,0.256028,0.449624,0.271085,0.534793,0.350706,0.394386,0.349694,0.282535,0.350075,0.209140,0.350835,0.142331,3
0.350042,0.663710,0.252559,0.691829,0.154521,0.660677,0.144715,0.566792,0.205514,0.495511,0.165274,0.434179,0.125478,0.326533,0.100430,0.237261,0.076670,0.155131,0.224628,0.396256,0.183861,0.356120,0.210591,0.490384,0.233304,0.577511,0.286996,0.377457,0.251517,0.323197,0.260359,0.434734,0.273977,0.519837,0.348218,0.370745,0.346898,0.261200,0.349921,0.190480,0.351619,0.128875,3
0.350993,0.668175,0.244421,0.671951,0.150291,0.625935,0.141782,0.525658,0.200655,0.464131,0.174183,0.431736,0.135464,0.323447,0.117291,0.250678,0.097755,0.183713,0.227604,0.393426,0.197251,0.362711,0.218352,0.508509,0.233783,0.601978,0.287181,0.372808,0.258258,0.310297,0.265858,0.418593,0.273980,0.498963,0.346235,0.363517,0.356886,0.249344,0.364114,0.174331,0.361763,0.102118,3
0.363088,0.653569,0.255926,0.649358,0.158325,0.605343,0.156534,0.500400,0.232132,0.436930,0.186592,0.420881,0.153741,0.309603,0.147731,0.261993,0.135396,0.212428,0.239158,0.377615,0.204168,0.339133,0.229545,0.496593,0.249756,0.585791,0.299099,0.350774,0.263330,0.278926,0.270208,0.398228,0.280059,0.481688,0.357056,0.337710,0.369909,0.211217,0.377574,0.138160,0.377164,0.065324,3
0.376370,0.615658,0.273979,0.630985,0.181614,0.591705,0.176475,0.496175,0.237584,0.426496,0.192620,0.395705,0.152679,0.279484,0.134945,0.192136,0.115418,0.110638,0.253649,0.357158,0.217001,0.310889,0.240738,0.438440,0.255493,0.518258,0.313899,0.333427,0.281640,0.265174,0.289883,0.359565,0.297523,0.425779,0.368349,0.320486,0.380541,0.208977,0.389567,0.147670,0.390851,0.083437,3
0.389522,0.606109,0.296019,0.618703,0.206104,0.579667,0.192893,0.489056,0.247555,0.435836,0.206604,0.391167,0.165762,0.272744,0.144725,0.196839,0.120881,0.118620,0.266634,0.348855,0.231499,0.292443,0.254043,0.426309,0.264851,0.511860,0.329719,0.324976,0.295108,0.244074,0.304003,0.339592,0.312781,0.411668,0.387589,0.314106,0.391589,0.204160,0.395175,0.132534,0.395251,0.063111,3
0.399732,0.584952,0.315794,0.599111,0.217208,0.556752,0.206283,0.467222,0.266605,0.424229,0.222868,0.362564,0.178040,0.243674,0.158609,0.160982,0.138767,0.081470,0.280882,0.325648,0.252014,0.266023,0.278693,0.393379,0.289518,0.483507,0.342672,0.307139,0.310777,0.227441,0.323501,0.320332,0.334759,0.397227,0.398674,0.300750,0.399514,0.189393,0.405561,0.120445,0.408788,0.058523,3
0.410314,0.572446,0.326168,0.594980,0.233072,0.548584,0.233327,0.465718,0.297382,0.426888,0.236569,0.356166,0.194503,0.232799,0.174840,0.157502,0.154527,0.084837,0.297667,0.317765,0.269348,0.261648,0.297532,0.393603,0.309215,0.483075,0.363435,0.296843,0.329169,0.218843,0.346512,0.310137,0.359171,0.381490,0.420824,0.291657,0.422385,0.182485,0.427827,0.108509,0.424876,0.038897,3
0.437775,0.588511,0.355150,0.609097,0.255591,0.570875,0.226881,0.504683,0.258290,0.479481,0.254882,0.366157,0.211035,0.234953,0.188776,0.149565,0.171739,0.074699,0.319761,0.321698,0.295329,0.245080,0.322158,0.362180,0.337662,0.460948,0.390350,0.299984,0.355088,0.211708,0.368560,0.299466,0.378577,0.385400,0.448994,0.295733,0.445968,0.174292,0.445471,0.094489,0.436368,0.034567,3
